# test comment
"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova_c_0.001.model","anova_c_0.001.p_value","anova_c_0.001.estimate","anova_c_0.001.std_err","anova_c_0.001.AIC","anova_c_1.model","anova_c_1.p_value","anova_c_1.estimate","anova_c_1.std_err","anova_c_1.AIC","anova_c_100000000.model","anova_c_100000000.p_value","anova_c_100000000.estimate","anova_c_100000000.std_err","anova_c_100000000.AIC","anova_c_10000.model","anova_c_10000.p_value","anova_c_10000.estimate","anova_c_10000.std_err","anova_c_10000.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1623.43547038008,0.328615299752327,1.96141040325811,0.97932334623708,1.92085499946295,"anova",0.533560840351639,0.406565805206873,0.651890434536624,1182.81843665044,"anova",0.321896241409013,0.187070702064533,0.188379407023256,686.251056252187,"anova",0.328615083420948,1.92085527876461e-08,1.96140980907594e-08,-5744.83694837536,"anova",0.327813367492058,0.000191812850313189,0.000195537394791452,-2061.93362045299,"tweedie",2108.5373882929,0.331638641714617,0.257410287176025,0.973205435333389,0.250513090590436,0,1.5,"quantile_regression",1490.95955284933,0.738795418966715,0.5797665170673,-2.64497353116205,3.54961654922778,1.73625826499509
"lm",1853.15705088601,0.00794536494084284,3.48325694286077,2.68160656916698,9.34072470007196,"anova",0.166594186706169,0.914346659116561,0.658590907678449,1186.90886133104,"anova",0.019520831992022,0.464750991322407,0.197378847737231,704.91782237912,"anova",0.00794535496039445,9.34071933417438e-08,3.48325437572885e-08,-5515.11554149178,"anova",0.00787600878143892,0.000928318918061842,0.000345788036184396,-1833.90388592876,"tweedie",2415.20079398278,0.00167909154638555,0.303762821182669,3.18547664432634,0.967629372292072,0,1.5,"quantile_regression",1608.62068573022,0.0451572604962731,2.91098003595951,0.420184038195605,1.79769313486232e+308,1.44397842876163
"lm",2048.99939714053,0.308403182462763,5.68353628764189,-1.02120552763012,-5.80405867342626,"anova",0.143799706316813,0.945062096645884,0.643950933877009,1177.91684903186,"anova",0.290498925776941,0.20600521695284,0.194369996512117,698.773252078112,"anova",0.308403601412992,-5.80404312572446e-08,5.68352599766404e-08,-5319.27362463652,"anova",0.312218747863654,-0.000565675110428971,0.000558325823808011,-1642.25719374711,"tweedie",2650.30258190697,0.239065293695461,0.419024735545476,-1.18088419035333,-0.494819685572635,0,1.5,"quantile_regression",1654.19266555924,0.305144640621172,1.79136643638184,-0.765676256836142,5.88478809806077,1.74235989066948
"lm",1757.93470700837,0.444124418442128,2.74535913692903,0.766782006424901,2.10509198737138,"anova",0.107908753875286,1.04607034121387,0.64773210202388,1180.25871083068,"anova",0.20792293677231,0.240169291849765,0.190094180195795,689.87568944001,"anova",0.444124324764783,2.10509119859427e-08,2.74535754292026e-08,-5610.33782282041,"anova",0.443718731426748,0.000209486137381762,0.000272958205501778,-1928.50679996296,"tweedie",2262.13643394185,0.43991381127175,0.308126192947243,0.773898579602851,0.238458423060305,0,1.5,"quantile_regression",1539.59996767199,0.21484120788696,1.9581452039492,0.152573253048933,4.32685568071979,1.57362709156508
"lm",1664.79996712327,0.016066643421687,2.17510089031415,2.42822396100969,5.28163209947434,"anova",0.000592488098820825,2.23792945000461,0.640990257739449,1176.07353891225,"anova",0.0014732563602509,0.607678629093954,0.188422148127599,686.341801322514,"anova",0.0160666318578322,5.28163061835074e-08,2.17510003939581e-08,-5703.47248694118,"anova",0.0160120480835045,0.000526383723622488,0.000216663765651129,-2020.89560205713,"tweedie",2155.32754187734,0.0098233975399394,0.259679638472936,2.60720774449757,0.677038764514966,0,1.5,"quantile_regression",1498.44266151039,0.00195072257310946,3.9282214393472,3.09217618792621,5.0526284622865,1.25119075940342
"lm",1919.62663413058,0.0713464619023533,4.11295487276594,1.81299847014057,7.45678089208185,"anova",0.1086089022385,1.02693853548821,0.637156904699209,1173.67421298392,"anova",0.0614809441218429,0.34737822743004,0.184707016288939,678.376185192414,"anova",0.0713463158294144,7.4567732716522e-08,4.11294852959098e-08,-5448.64628034796,"anova",0.070144362493317,0.000737616248924126,0.000405102053098902,-1770.57866865915,"tweedie",2297.3254227749,0.0253366562447217,0.377300345080271,2.25329831534486,0.850170231948407,0,1.5,"quantile_regression",1555.81095724794,0.534789626441583,0.89792004480926,0.0451347677116562,1.79769313486232e+308,1.44406902199974
"lm",1816.40503954062,0.023466598082878,3.17747777911505,2.28342997455223,7.25554800430497,"anova",0.0840794899140908,1.14522366891885,0.65960542566104,1187.52456213811,"anova",0.0463447302169743,0.392899150899656,0.195977601125411,702.067984695011,"anova",0.0234665761475744,7.25554380918708e-08,3.17747543322048e-08,-5551.86755335574,"anova",0.0233153354827482,0.000721054346207398,0.000315427647121207,-1870.66254478286,"tweedie",2347.78570398179,0.00893451894270593,0.300864256788325,2.64065945062035,0.794480043041959,0,1.5,"quantile_regression",1577.54206097909,0.0356530945436135,3.34239876411355,0.671993949034543,5.43025158927533,1.58009281397886
"lm",1688.10666991171,0.467867444909766,2.30560198402536,0.727355366693857,1.67699197654085,"anova",0.0376585074863124,1.36022443190435,0.650014201079062,1181.66551978993,"anova",0.0783495094146915,0.339828192334939,0.192047426089094,693.96477656647,"anova",0.467867117321368,1.67699239199396e-08,2.30560085586399e-08,-5680.16582339454,"anova",0.465561347549031,0.000167769234392875,0.00022946425648032,-1997.935367114,"tweedie",2168.87680731691,0.4738512395882,0.271718375727955,0.717597538435838,0.194984437570165,0,1.5,"quantile_regression",1526.54734767077,0.00355069446346157,4.87705266196494,0.529674957620468,5.81683722147513,1.6527296292601
"lm",1715.30414985789,0.567887743754911,2.46782083120832,0.572122845468057,1.41189667605625,"anova",0.086386579802067,1.122509381251,0.651353601144233,1182.48889995091,"anova",0.108672734337329,0.30427957128546,0.188822474122919,687.190748921983,"anova",0.567887513196973,1.41189689408587e-08,2.46781974137335e-08,-5652.96832437043,"anova",0.566546957477353,0.000141055008237877,0.00024569459788233,-1970.5985589311,"tweedie",2258.75777761144,0.570050458081924,0.308924546123008,0.568926988321997,0.175755511644503,0,1.5,"quantile_regression",1506.92791132372,0.00674168738488001,3.39018977022433,0.635762811379814,4.33634985498811,1.23812858112076
"lm",1760.3008338985,0.973628295138872,2.76164693336908,-0.0330998626210658,-0.0914101341024043,"anova",0.340879035149442,0.633785517820114,0.663838309252687,1190.0832794685,"anova",0.425540805598388,0.159377800691339,0.199598091170965,709.390155827909,"anova",0.973628733423875,-9.14085610425766e-10,2.76164532276725e-08,-5607.97169696387,"anova",0.976815007221713,-7.98967945693267e-06,0.000274569635767999,-1926.15231159186,"tweedie",2385.06064057106,0.973598740046613,0.297927584384931,-0.0331369716835835,-0.00987241792752188,0,1.5,"quantile_regression",1567.45080615977,0.125529579531189,2.28903601542014,-2.36268516192232,3.89832244082192,1.48786246986358
