"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova._c_10000.model","anova._c_10000.p_value","anova._c_10000.estimate","anova._c_10000.std_err","anova._c_10000.AIC","anova._c_100.model","anova._c_100.p_value","anova._c_100.estimate","anova._c_100.std_err","anova._c_100.AIC","anova._c_10.model","anova._c_10.p_value","anova._c_10.estimate","anova._c_10.std_err","anova._c_10.AIC","anova._c_0.5.model","anova._c_0.5.p_value","anova._c_0.5.estimate","anova._c_0.5.std_err","anova._c_0.5.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1907.87558960543,0.00151056274143372,3.99388366058012,3.21754511908636,12.8505008782983,"anova",0.154444231884726,0.322461986402587,0.225581036253477,758.339618376189,"anova",0.00149994165186986,0.00127794594867414,0.000396917595175813,-1778.74279986286,"anova",0.00122315221274853,0.08804469674262,0.0268362353086273,-93.2309491734882,"anova",0.00523012250140012,0.285345421369665,0.101048299464681,437.107281626219,"anova",0.301424432239987,0.278799622807398,0.269088544085044,828.88402984713,"tweedie",2785.45116203529,0.000495456568125114,0.26881245179766,3.54183157347,0.952088429118834,0,1.5,"quantile_regression",1746.74143085321,0.177708739042759,-3.15235430631721,-4.44234018530962,6.56027238861697,2.33049502375529
"lm",1929.97389337024,0.00217183023647566,4.22073745619631,3.1064087479478,13.1113357567192,"anova",0.0724302820057084,0.407683543929076,0.225733027689532,758.609038638387,"anova",0.00214159293351938,0.00130473123042729,0.000419425716510174,-1756.67970240076,"anova",0.00118380878507186,0.0921855379878425,0.0280153930047326,-76.0305206812722,"anova",0.00328006109346393,0.304506130058224,0.102306676360208,442.057808960423,"anova",0.141153018217547,0.397621998927233,0.269133422740282,828.950736385485,"tweedie",2930.13486918684,0.00188879081692627,0.321039507532083,3.14950339278146,1.01111501818919,0,1.5,"quantile_regression",1738.40983486602,1,0,-2.28893076833255,0,1.95970337662895
"lm",1910.11014336062,0.000212393823342407,4.01625746606158,3.77378888167946,15.1565077713853,"anova",0.0167291280420948,0.567646672641055,0.235236670922197,775.104682666356,"anova",0.000210105045033683,0.00150878533000392,0.000399499881371347,-1776.14888868352,"anova",0.000148328839816357,0.108504288456962,0.0280453698935585,-75.6027435318618,"anova",0.00063892980150236,0.371637398293974,0.107103198156892,460.384970970641,"anova",0.0347912116898373,0.593842150155522,0.279400261064829,843.925988083563,"tweedie",2878.25112017751,0.000133875308285789,0.25004927054398,3.89571676427941,0.974121135154021,0,1.5,"quantile_regression",1805.86817729443,0.233975273561384,3.7918028878197,-1.79769313486232e+308,1.79769313486232e+308,3.17618322324152
"lm",1783.6677905969,0.0183992211734789,2.92778044454278,2.37715969811886,6.95980167770762,"anova",0.566620974729707,0.12652328065429,0.220424800538178,749.090474034396,"anova",0.0184664473564791,0.000692948498995771,0.000291672648571497,-1901.98143324204,"anova",0.0258127916027329,0.049802262330356,0.0221743783132033,-169.5571674675,"anova",0.104630080224445,0.153668047439427,0.0942581429780168,409.282723700263,"anova",0.754674553808609,0.0827911042396225,0.264580135477306,822.125505636249,"tweedie",2632.62615639046,0.0126875042881902,0.248336919040141,2.51531599764566,0.624645825267703,0,1.5,"quantile_regression",1658.26538874309,1,0,-4.02475279214045,0,1.9375325250715
"lm",2125.48306581671,0.00475384960375136,6.88112940756976,2.85557389788472,19.6495735242231,"anova",0.00412296968798111,0.653145950514754,0.225037505717177,757.374667759615,"anova",0.00438897769298492,0.00194097760264986,0.000673505846766649,-1567.23560519662,"anova",0.000366464636359906,0.114418535713207,0.0315575373618521,-28.407179366624,"anova",0.000336792355696851,0.379376844861118,0.103969275191668,448.506005461439,"anova",0.00836687713061092,0.712452902955623,0.267474870082317,826.478082926175,"tweedie",3092.54455403785,0.000181738676505452,0.380588087660416,3.81529738362439,1.4520567350894,0,1.5,"quantile_regression",1786.03063091959,1,0,0,4.92707305648853,2.35576826047116
"lm",1834.41165056876,0.000931349504330064,3.32378521483521,3.36116447462559,11.1717887853899,"anova",0.0483481458086986,0.441657077437407,0.222320378415759,752.515630625856,"anova",0.00092457174080105,0.0011127532288197,0.000330851859143142,-1851.56598809473,"anova",0.00070516158004833,0.0828683024120685,0.0240777641298017,-136.616658645173,"anova",0.00212810519480496,0.303394072088938,0.0974693044019587,422.682836319508,"anova",0.101459648609719,0.437210660859194,0.265705807038509,823.823718863132,"tweedie",2603.31569408814,0.000574558291061664,0.237722551081154,3.50007347664283,0.832046395839016,0,1.5,"quantile_regression",1730.58504745647,0.0797036777332869,4.95319368002596,-3.4754671992921,11.2390562037534,2.81197889058477
"lm",1918.45000162057,3.0062625606566e-06,4.10087405878647,4.80836952618696,19.7185178549995,"anova",9.8261570435565e-06,0.996353655697293,0.219543087762061,747.487240744083,"anova",2.91208220137978e-06,0.00196170680185141,0.000407375524886403,-1768.34010574214,"anova",6.22080840032997e-07,0.138797916001951,0.0269427763627963,-91.6460752200369,"anova",3.68548206373495e-07,0.5195770032798,0.0987394208839437,427.861542705221,"anova",2.8951952055241e-05,1.12308551120672,0.262329641805806,818.708590705438,"tweedie",2636.89236781638,1.55871590123857e-08,0.253543457247664,5.89912846945497,1.49568542689374,0,1.5,"quantile_regression",1757.09563974253,0.000162232453717159,9.81653083260308,8.25986876144712,12.1048104967254,2.55285258330866
"lm",1862.08689867938,0.0193510418258727,3.5618938320367,2.35795244064158,8.39877625455712,"anova",0.223368520864168,0.270282470568835,0.221280251345751,750.639837119055,"anova",0.0189869804581692,0.000837502130013455,0.00035409378904996,-1824.40954844401,"anova",0.00924161294817943,0.0645472079317539,0.0245540826021242,-128.780909254652,"anova",0.0215143811970844,0.224049792492089,0.096689258425524,419.468761546836,"anova",0.357151063353122,0.244632927144771,0.265052400827771,822.838853768411,"tweedie",2684.26370927802,0.0236952137135956,0.283983475516302,2.27963610768679,0.647378984773348,0,1.5,"quantile_regression",1715.80557822932,0.236866509589532,-2.88597109228448,-4.42043606396337,5.7805267829059,2.43244328922567
"lm",2270.99383512817,0.00242463880775527,9.90024713369456,3.07210015111706,30.4145507155193,"anova",0.00302484800466716,0.737078772723547,0.245505925860574,792.196269551225,"anova",0.00219740529294296,0.0029931430505507,0.000964666520844722,-1423.5212890448,"anova",0.000129436428604218,0.160242721488006,0.0410404044284858,76.6906577276342,"anova",0.000110769480608638,0.480048050816798,0.121687097318261,511.449025196206,"anova",0.00747943884990208,0.779783888142585,0.288540318938769,856.801767552247,"tweedie",3646.91217588006,0.000151856588355096,0.367592853635738,3.86271257233398,1.41990553723889,0,1.5,"quantile_regression",1964.76984543039,0.0557320774024594,5.24325797942773,-2.72045458837602,11.8728252086975,2.72455298358878
"lm",2119.33536707789,0.225320506876288,6.77618019217956,1.21629510790427,8.24183481802583,"anova",0.0986714467477197,0.394782094579513,0.2379443356402,779.682540584612,"anova",0.213536395418982,0.000829672662793352,0.000664847730414575,-1572.41106094232,"anova",0.033534134290866,0.070599537005849,0.0329821080294507,-10.7460709930494,"anova",0.0276959220823176,0.244495626312454,0.110235643080682,471.915949346739,"anova",0.134208290026273,0.424408722036874,0.282211091904789,847.929973110352,"tweedie",3391.51782137146,0.27060019527845,0.428586282266078,1.10476944342179,0.473489028517311,0,1.5,"quantile_regression",1831.37552828687,1,0,-1.84996621266576,7.59639839861791,2.80915602757094
"lm",1805.73862685492,1.02955336148474e-06,3.09386679686819,5.04362692835231,15.6043098894195,"anova",2.39510464283258e-05,0.90103949342388,0.208230181939745,726.325480309292,"anova",1.00720888323929e-06,0.00155453876127594,0.000307929312654074,-1880.2861750835,"anova",3.09237930726497e-07,0.117856489864734,0.0222421654597796,-168.33623142074,"anova",2.55714657388868e-07,0.477011919748355,0.0893561303391339,387.919775464209,"anova",0.00010006621874,0.996546346016543,0.250946637445263,800.963962287772,"tweedie",2368.08254247239,6.70980469402559e-09,0.245172704949946,6.06126280849942,1.48605619817231,0,1.5,"quantile_regression",1668.98453592704,0.000263053227767429,9.35222353875174,5.03408450727106,10.8347258046146,2.5165736587458
"lm",2117.95145425118,1.00893562508311e-05,6.75277659448853,4.53214528013642,30.6045645705269,"anova",8.88631231719435e-06,1.05674748315141,0.231657484210255,768.971803447398,"anova",9.22815785307646e-06,0.00303283631136155,0.000666130722263902,-1571.63990360668,"anova",3.02263269944804e-07,0.185967248340928,0.0350647182238451,13.7460140571334,"anova",1.1449634926841e-07,0.608349963561762,0.110542455302766,473.027698824931,"anova",3.46208917318052e-05,1.16214053143349,0.274248474591904,836.481650416725,"tweedie",3006.44730997961,3.29738604922638e-10,0.284109003673184,6.61992029159017,1.88077895843958,0,1.5,"quantile_regression",1882.86651121737,0.000473243904271392,11.1140310554776,4.10284398175283,15.0179095329547,3.12658526632332
"lm",1889.15225339734,4.47602116296481e-05,3.81124445913649,4.17424732299372,15.9090769808251,"anova",0.000843773706789821,0.76518547432659,0.225724016985705,758.593071309606,"anova",4.3834530293748e-05,0.00158387573345478,0.0003789698711223,-1797.25159350773,"anova",1.73460350699803e-05,0.115799595629626,0.0262913980190983,-101.435438729261,"anova",2.73101958856357e-05,0.434106403481902,0.101063586771378,437.167791899059,"anova",0.00220925416763536,0.834917838257942,0.269232406444085,829.097824034147,"tweedie",2733.49177217637,1.61335967224335e-05,0.265681239304988,4.42169703267877,1.17476194747328,0,1.5,"quantile_regression",1759.69293158219,0.00732988837610105,7.53622854366887,-1.79769313486232e+308,12.2625393572818,2.78143714171727
"lm",2080.31298085951,0.000697887457305069,6.14634492595495,3.44466780339304,21.1721164749852,"anova",0.0300745654969763,0.537554443885962,0.246038222184695,793.06259504294,"anova",0.000664900187298282,0.00209819156208128,0.000606671918518196,-1609.03901668356,"anova",0.000190287078343441,0.129370660610508,0.034017222399187,1.61461061196663,"anova",0.000980821201268884,0.392240919787302,0.117226105722009,496.509674566843,"anova",0.065071023208486,0.537287090019231,0.289629714040803,858.309139196028,"tweedie",3197.19140705925,7.04331045119122e-05,0.268774656661809,4.06073910357591,1.0914237583568,0,1.5,"quantile_regression",1900.62991130889,0.618132881779662,2.06831461116395,-1.79769313486232e+308,10.8258423028709,4.14255249260316
"lm",1972.80064650184,5.00101612049909e-07,4.69771748029272,5.197859634731,24.4180760661838,"anova",0.000108382166484197,0.918935917005968,0.232608514755302,770.610574113188,"anova",4.79394986430179e-07,0.00242751653286979,0.000466221103312858,-1714.37027909751,"anova",1.03098751902764e-07,0.164965088186972,0.0298601111621155,-50.522758443687,"anova",5.42839279805309e-07,0.554984034485728,0.107129300798987,460.482445041484,"anova",0.000378268936364566,0.997958040710004,0.275910432396695,838.898352702828,"tweedie",2753.94909352187,5.09140775997005e-10,0.218715788583313,6.54119203763847,1.43066197478698,0,1.5,"quantile_regression",1851.33501891959,0.0044821723411288,11.4014413180294,6.76341097768778,1.79769313486232e+308,3.9657292833829
"lm",1916.41464919372,0.00789790098499397,4.08006024807587,2.68368489576443,10.9495960615701,"anova",0.0184526488748752,0.521351125707587,0.219418461609302,747.260111682256,"anova",0.00772689444308466,0.00109070996798529,0.000405277424628314,-1770.40554331531,"anova",0.00258408145725767,0.0817034741127875,0.0267693975969502,-94.2284226506575,"anova",0.00184271677885934,0.311317233804212,0.0986092843435243,427.334003153817,"anova",0.0367863198950172,0.551016980693315,0.262095272716486,818.351065197503,"tweedie",2797.3671295891,0.00975796872198224,0.316594364748018,2.6095753135447,0.826176838653796,0,1.5,"quantile_regression",1733.09173357889,0.115752604220259,3.57027425370899,-2.87108735822413,9.02189789484199,2.25997672228729
"lm",1932.36679236893,1.52161795565021e-05,4.24606262747262,4.43558200861578,18.8337589978734,"anova",1.27381185716475e-05,0.999010264328974,0.223115551356288,753.943757513813,"anova",1.4717726978838e-05,0.00187334120392567,0.000421594486736806,-1754.61670793225,"anova",3.09280333956241e-06,0.132418252343065,0.0275754892753584,-82.3612410271893,"anova",1.15027978478614e-06,0.507703629602827,0.101143255083104,437.482987231196,"anova",3.19455268436976e-05,1.13210266613077,0.265925299317335,824.15401148698,"tweedie",2764.0618682088,5.91880917892134e-07,0.273326715384312,5.16215897830553,1.41095595783188,0,1.5,"quantile_regression",1763.40249370035,0.000297941203836416,9.82896894024239,6.31492907113453,11.8647812646933,2.66914475012722
"lm",1908.61240847505,0.000926486768456599,4.00124736275176,3.36269334313168,13.4549678709485,"anova",0.00473308062211942,0.640204245742032,0.224080951909754,755.670787213053,"anova",0.000899063824572312,0.00134025184388105,0.00039752884323671,-1778.12727876343,"anova",0.000222974995977667,0.0998102682680297,0.0265398413632561,-97.6733437495498,"anova",0.000225726626928637,0.374573818459759,0.0996874655252764,431.683814464405,"anova",0.010808846583148,0.689070847501348,0.267791605317774,826.951469976523,"tweedie",2769.99556226973,0.00129906347816606,0.303175831319627,3.26285932794195,0.989220089227801,0,1.5,"quantile_regression",1749.55086702941,0.00116530270485482,8.51608134527217,-2.63329339813991,10.1054255395287,2.58438432777481
"lm",2044.71690346286,0.174587617154731,5.62301159101165,1.36250093874642,7.66135857133537,"anova",0.190100947237455,0.29951278743936,0.227802577865077,762.259582524525,"anova",0.167194837976676,0.000768881022115502,0.000554602486187651,-1644.93362958095,"anova",0.031945576240131,0.066611237001391,0.0308333018934887,-37.6940299244114,"anova",0.0234847887600599,0.241435584336325,0.105747771701928,455.29053413507,"anova",0.321497315289766,0.268883981543858,0.270541354012169,831.037822203427,"tweedie",3147.22487302845,0.214252927188906,0.386328760120063,1.24595562125678,0.481348490324756,0,1.5,"quantile_regression",1792.4013804356,0.293859734351222,-2.46351027953705,-3.57783472728455,5.59339343595355,2.34066024164555
"lm",1993.73371894244,3.82894537216267e-07,4.95010817246033,5.25409551206896,26.0083411331797,"anova",7.18037403742033e-05,0.96125147261481,0.237003073270166,778.097078978232,"anova",3.71581184058106e-07,0.0025851258179334,0.000491432801438815,-1693.30419244728,"anova",1.23934926961814e-07,0.173175307433722,0.0315598660209744,-28.3776640951006,"anova",5.82507524788515e-07,0.573006297031627,0.110928447514015,474.421986190589,"anova",0.000238337777644392,1.05010990839558,0.280562403806835,845.586305077484,"tweedie",2908.18548831589,2.91654890199518e-10,0.242205363659723,6.64206039295786,1.6087426529262,0,1.5,"quantile_regression",1861.90329107129,0.00961066062595406,8.50420675919487,2.53913097474464,16.523211405425,3.2521385271738
"lm",1965.41913586195,2.25832340110703e-05,4.6118218384503,4.3413026930167,20.0213145669775,"anova",0.000707056826738071,0.790400774755755,0.229705952247592,765.587844602509,"anova",2.14138463200991e-05,0.00198952067175242,0.000456931856949329,-1722.42056788643,"anova",3.51998360013869e-06,0.134632607755346,0.0282069008376026,-73.3055009718137,"anova",1.24154339077093e-05,0.463528877814381,0.103383653792782,446.246580590672,"anova",0.00186552504566646,0.86287625194161,0.273641703965434,835.595675966688,"tweedie",2748.1667091156,9.05031401557991e-08,0.241915990912541,5.55096729211694,1.34286775299557,0,1.5,"quantile_regression",1801.67068468046,0.000721048926089818,10.9288199966265,4.65247564439764,12.7144465455472,3.18133066464376
"lm",2109.21009061616,0.0620488022357247,6.60680618980556,1.87656525016028,12.3981029103329,"anova",0.287036538680416,0.247840898741735,0.2321649203152,769.847028624009,"anova",0.0606433110461006,0.00122647650248423,0.000650011296942074,-1581.4383789291,"anova",0.0246845908780597,0.075799871187942,0.0334867578763177,-4.67213503193178,"anova",0.0323135179966736,0.23599267976491,0.109473803020304,469.141947127927,"anova",0.463941946073182,0.201794216780858,0.275000967035908,837.577681265783,"tweedie",3263.20996916366,0.0493168847236834,0.360017726824286,1.97798940402833,0.712111248920803,0,1.5,"quantile_regression",1835.43814230772,0.151321491792418,-3.35867977896686,-3.95051156554012,5.8869481273867,2.33169922822897
"lm",1865.44449074839,1.89508763944623e-06,3.59191813364594,4.91065924875304,17.6386860037522,"anova",0.000192874273735481,0.863332243090587,0.227222497908227,761.239717375139,"anova",1.85738970948815e-06,0.00175630717560316,0.000357330424699526,-1820.76991075047,"anova",7.88259146685278e-07,0.129109397932327,0.0253103553669569,-116.646718382614,"anova",2.44667566332506e-06,0.485258999283574,0.0999664429823767,432.801659402178,"anova",0.000574538829702946,0.950240655164082,0.271490886456944,832.439264177085,"tweedie",2636.15692062893,8.65565459041609e-08,0.231632498166535,5.55997111289304,1.28786999861318,0,1.5,"quantile_regression",1762.82028949945,0.000332184001904379,12.8442723530589,3.89790604521403,16.3666487759935,3.51636741649659
"lm",2003.67197340627,0.000833319035534148,5.0746373564811,3.39353286904818,17.2209486677183,"anova",0.113659269912587,0.368643840051847,0.231999569587289,769.562042178898,"anova",0.000807808849477494,0.00170806476166191,0.00050199706944667,-1684.79656322129,"anova",0.000463192131542812,0.105625565346106,0.0296643415479134,-53.1538831148053,"anova",0.00437839231146984,0.3037830586335,0.105381621005481,453.903134460081,"anova",0.207523118778866,0.349169937829688,0.276124323828693,839.208320784061,"tweedie",2917.69769800019,2.06025734590203e-05,0.269839472830126,4.3633544207992,1.17740525667946,0,1.5,"quantile_regression",1795.65747928208,0.302343817409053,-2.79472580516969,-4.03859560184361,8.44262760025497,2.70252914421892
"lm",1982.56116302302,9.70987369004513e-05,4.81375786287505,3.97888801996981,19.153403491629,"anova",0.0276547019428632,0.495590053523736,0.223386563469355,754.429331288,"anova",9.39349541825752e-05,0.00190171741500601,0.000476932710206473,-1705.28411111384,"anova",3.32385189568758e-05,0.122271242879021,0.0287864832806083,-65.16978582109,"anova",0.000275500828975579,0.373462234785563,0.100834143814929,436.258646245738,"anova",0.0693180597504552,0.487248166582553,0.266801984663747,825.47053671733,"tweedie",2745.17672410232,9.26015279503575e-08,0.26512347591716,5.54633477239962,1.4704635534588,0,1.5,"quantile_regression",1770.05333899281,0.245995575394451,-2.52495501801985,-3.64594512346949,1.79769313486232e+308,2.1699931157914
"lm",1832.44815427092,0.000388475173757365,3.30750959400746,3.60960489080275,11.9388028069063,"anova",0.0134753063540906,0.554468707590795,0.222382338404907,752.627093834342,"anova",0.000383739967578051,0.00118936429606582,0.000329190580607869,-1853.57953382241,"anova",0.000229391823520193,0.0898949869583131,0.0239518233466066,-138.714383459497,"anova",0.000547007786706554,0.341668555007905,0.0972315369516789,421.705880835095,"anova",0.0295473315080106,0.583522986569907,0.266208686452193,824.580050295591,"tweedie",2640.04714145751,0.000250676375298242,0.255665429691652,3.72927408456782,0.953446461268972,0,1.5,"quantile_regression",1719.75086293368,0.357001133066692,2.27561548615761,-2.90260803325992,9.99077641623059,2.46479045806508
"lm",2035.200014658,0.000511159896346559,5.49080661234176,3.5330663367394,19.3993840036108,"anova",0.000788759823805737,0.779440897620933,0.228612604203699,763.679390139892,"anova",0.000476171287762407,0.00192399751625328,0.000541519536807603,-1654.48261805133,"anova",3.91600763729347e-05,0.124771075265231,0.0296560346340649,-53.2659109128395,"anova",3.68130287685536e-05,0.436803321241585,0.103447078244697,446.491899855477,"anova",0.00178164742697749,0.862769519019464,0.272391012675386,833.763267850242,"tweedie",2937.29204776341,1.26688135453061e-05,0.318141340594607,4.47882988219544,1.42490094301684,0,1.5,"quantile_regression",1786.36773445755,1,0,0,9.8722050125624,2.70049378092902
"lm",1864.62199262484,1.46852357285865e-05,3.58453985720664,4.44398988249988,15.9296588588439,"anova",0.00307544775456391,0.664119899041613,0.221595000324836,751.208392766975,"anova",1.43906485007599e-05,0.00158547764446807,0.000356384677026418,-1821.82999562117,"anova",6.81553513244779e-06,0.114225961257338,0.0247084575560074,-126.273925916461,"anova",3.19784994480403e-05,0.414615343846877,0.097396851000049,422.385387416289,"anova",0.00951871237744164,0.693794523869179,0.264973329664308,822.719506862024,"tweedie",2573.02618188011,2.34232592678998e-07,0.235339371145464,5.35650996626289,1.26059768699472,0,1.5,"quantile_regression",1737.49751638319,0.0443806171006145,5.67441328671111,-2.71183391437694,12.9988626515988,2.80445439856006
