"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova._c_10000.model","anova._c_10000.p_value","anova._c_10000.estimate","anova._c_10000.std_err","anova._c_10000.AIC","anova._c_100.model","anova._c_100.p_value","anova._c_100.estimate","anova._c_100.std_err","anova._c_100.AIC","anova._c_10.model","anova._c_10.p_value","anova._c_10.estimate","anova._c_10.std_err","anova._c_10.AIC","anova._c_0.5.model","anova._c_0.5.p_value","anova._c_0.5.estimate","anova._c_0.5.std_err","anova._c_0.5.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",2217.25154604464,1.12605629970199e-05,8.65557824680912,4.50648344544685,39.0062200800151,"anova",3.47065685427673e-07,1.28453320577981,0.243528216992561,788.960962276709,"anova",9.45785002164728e-06,0.00385634791302742,0.000848071175422054,-1475.04844976874,"anova",4.74750075843026e-08,0.226243825505442,0.0398294410877919,64.7103814647482,"anova",1.06672900620762e-08,0.723254012532241,0.121098691662516,509.510174293123,"anova",1.14529568601082e-06,1.4353851908772,0.285899733339663,853.124302253107,"tweedie",3333.50840151558,2.57188454549429e-09,0.298081946768255,6.24241733903346,1.860751912959,0,1.5,"quantile_regression",1978.02115090352,0.000418091023671074,13.0250894742169,8.94287773164787,19.8316296379876,3.62892886396903
"lm",1990.89422111818,0.00257692135052998,4.91509304775,3.05299471708036,15.0057531087392,"anova",0.00814336116303119,0.60581438884501,0.226637381489771,760.208356342047,"anova",0.00248093713314985,0.00149185880446314,0.000486754311393601,-1697.13047529918,"anova",0.000422251790817834,0.103721576707257,0.0289201108492061,-63.3172722987297,"anova",0.000360000627732585,0.371009135523037,0.102189050851186,441.597650604653,"anova",0.0183057444457632,0.642714696130473,0.270151150064232,830.460482569181,"tweedie",2879.33975152682,0.00210713886953529,0.323236787074596,3.11578001807946,1.00713472227523,0,1.5,"quantile_regression",1787.11655369162,0.059093087269946,5.37053560599887,-3.12383338133654,11.9688541615094,2.82892621114627
"lm",2126.10070899438,0.000495782940846449,6.89176282160957,3.54164675981647,24.4081894665771,"anova",0.00109470111676564,0.735778226632664,0.222041104986871,752.012844536441,"anova",0.000451697069756118,0.00241448329149885,0.000676759911853131,-1565.30764613201,"anova",1.66575857484381e-05,0.144169478359675,0.0326611037883699,-14.6582110727202,"anova",9.78980570830283e-06,0.468960250930033,0.103314119179909,445.977454844435,"anova",0.00401926975543035,0.769199590866063,0.264266011225196,821.650321250756,"tweedie",2906.68439234857,6.63744204672311e-07,0.326168038529045,5.13778036259626,1.67577974326107,0,1.5,"quantile_regression",1824.83291070768,0.019725461022494,5.98127860287591,-2.57519678823391,11.6740322231674,2.54454898421895
"lm",1995.1762084009,0.00265118627380605,4.96799159603439,3.04405201110119,15.1228248090423,"anova",0.00172719900737406,0.716685584275786,0.225594853174851,758.364117772903,"anova",0.00251671610739204,0.00150129762811794,0.000490552741528058,-1694.02115627851,"anova",0.000294447686542198,0.103129464814151,0.0279813231198096,-76.5172619259025,"anova",0.000129431894074393,0.395181091453051,0.101211173544965,437.751500116721,"anova",0.0037806810091546,0.787917242787069,0.268858350496716,828.541700736659,"tweedie",2792.9757407217,0.000779504342341383,0.284358460903077,3.41284894254207,0.970472472595957,0,1.5,"quantile_regression",1789.30341218457,0.00227497673730515,10.2808803456327,5.36002955248042,1.79769313486232e+308,3.32500749099295
"lm",1928.85304344796,6.39072195282638e-07,4.20892697801676,5.1458479215827,21.6584981419209,"anova",0.000122419611813922,0.887352067759625,0.22642220248383,759.828399215467,"anova",6.23634076884435e-07,0.00215455347480856,0.000418274508394688,-1757.77910173811,"anova",2.36942386564656e-07,0.150203815059367,0.0280538313587547,-75.482079207644,"anova",1.01165096064414e-06,0.519618183232876,0.102947428950357,444.555219360639,"anova",0.000398650767320044,0.971728808322391,0.269741309965888,829.85319099553,"tweedie",2704.694897899,3.4414412644152e-10,0.245192013026613,6.61219602916747,1.62125765491815,0,1.5,"quantile_regression",1787.90119023777,0.00482127811821131,7.22720296217713,-1.70881373042562,11.4980127744323,2.53504999183324
"lm",2259.83018201612,0.00567746521105805,9.62775994929607,2.79636711099678,26.9227512747835,"anova",0.0157209282953738,0.563747484863257,0.231390789664444,768.51104012686,"anova",0.00525498202859793,0.00264487925382825,0.000937146306700542,-1435.09851046631,"anova",0.000749607672533367,0.132047318434548,0.038563803271047,51.7934745744931,"anova",0.00105367476813511,0.375561157194488,0.11295181248725,481.652351442264,"anova",0.0327107806931682,0.587339386676152,0.273090578016507,834.789246708693,"tweedie",3597.94001829177,8.02152077716559e-05,0.430176590641874,4.02773565103633,1.73263759036954,0,1.5,"quantile_regression",1864.14506222643,1,0,0,0,1.60671091248963
"lm",1987.39703115609,0.108137283387529,4.87230782020226,1.61392014234141,7.86351573071201,"anova",0.987537747973702,-0.00368973447602613,0.235924206578017,776.272073554115,"anova",0.108313400846925,0.000780112442632079,0.000483607900079927,-1699.72449415403,"anova",0.139614730306871,0.0460488330006985,0.0310472210104022,-34.9284428344789,"anova",0.364044223408501,0.100425704866673,0.110384497191368,472.455715600501,"anova",0.790422424164604,-0.074256822684468,0.279033363355856,843.400378241002,"tweedie",3159.66103755845,0.0964288869044222,0.286508592146543,1.67035630595912,0.478571433603445,0,1.5,"quantile_regression",1804.15405214548,0.236063835307855,-2.98406374967078,-3.71338912398163,-2.21704319150643,2.51080197696542
"lm",1903.57581332136,0.00011171525796828,3.95118156796018,3.94273910397878,15.5784780749168,"anova",0.0173629859049854,0.526562479012139,0.219483923010193,747.379430061324,"anova",0.000109008046322329,0.00154879269788604,0.000392190645904345,-1783.53505072594,"anova",4.57706291214309e-05,0.105700597411065,0.0253556943399479,-115.930830953373,"anova",0.000285014630228735,0.352199919433518,0.0953306058890441,413.808200478743,"anova",0.0396838520870723,0.545720798376249,0.263544136982981,820.556178298385,"tweedie",2626.64316858363,3.25277045023578e-07,0.265008923852556,5.28823280620493,1.40142888505415,0,1.5,"quantile_regression",1703.48518962326,1,0,-1.80774550485531,6.76910717456915,2.1968732812294
"lm",1978.23444887603,0.000371712772925506,4.76196907630773,3.62179018521699,17.2468528628782,"anova",0.0949293292958173,0.391521295760766,0.23332938853847,771.848291591416,"anova",0.000361008370637367,0.00171238783275177,0.00047175227131058,-1709.65267643456,"anova",0.000199951693443444,0.110478746820286,0.0291507937745119,-60.1393071511495,"anova",0.00203420868227361,0.332550248165975,0.106359273227404,457.596928889189,"anova",0.201242872738267,0.355255691189742,0.277049507100238,840.546322088499,"tweedie",2906.39012121701,1.14468621891291e-05,0.26367199438575,4.50264010511128,1.18722009651596,0,1.5,"quantile_regression",1792.99193585769,0.443708823140241,-2.11540771325076,-3.60549730769878,8.45529237890611,2.756293705313
"lm",1967.96130077581,0.023344027540369,4.64122520390216,2.2854773560564,10.6074151078766,"anova",0.552662480287359,0.143155900227709,0.240682815341033,784.259814695389,"anova",0.0233336361634024,0.00105385126150448,0.00046107261972795,-1718.81205314272,"anova",0.0270136443028828,0.0684759386486182,0.0307358586942274,-38.9601609509258,"anova",0.0950784595438598,0.188801454682932,0.112568454419999,480.292443734598,"anova",0.764711769112659,0.0851567008761509,0.284129092209167,850.639309570709,"tweedie",3142.03786038468,0.0180759280773265,0.265631680682791,2.38388320665062,0.633234902734085,0,1.5,"quantile_regression",1818.63269388449,0.399575097168344,-2.68973202466,-3.27197664654513,-1.28310975653741,3.18612196345666
"lm",1946.10672346156,0.000437224446338692,4.39444806452093,3.57679009974419,15.7180183310185,"anova",0.00806035446464694,0.61499586774116,0.229766060296155,765.69250046361,"anova",0.000425477313856366,0.00156483787036603,0.000436572601050722,-1740.65240123678,"anova",0.000138116458782747,0.112097515270306,0.02883486274296,-64.4980976074853,"anova",0.00028639923418735,0.386100882889049,0.104543915439471,450.710726230837,"anova",0.018126127754891,0.65121525083278,0.273294623043983,835.088003024297,"tweedie",2929.40988307954,0.000638986996316835,0.320950532450663,3.46987458443093,1.11365809541013,0,1.5,"quantile_regression",1778.7103048093,1,0,-1.51369826254685,8.09609028302743,2.58736181183121
"lm",1973.91545586487,0.00024398438856058,4.71082839059283,3.73656988800962,17.60233951187,"anova",0.00021576070416611,0.828399526126847,0.219759025126685,747.880477882133,"anova",0.000233282640911648,0.00175139154019215,0.000467207189686389,-1713.52514787725,"anova",2.30601844622648e-05,0.124698142697933,0.0287570046924362,-65.5796127786017,"anova",6.63191155283381e-06,0.461266798036435,0.0996423698216213,431.502825183615,"anova",0.000636921984590867,0.911663677362992,0.262666933127929,819.222561858217,"tweedie",2821.51030114592,0.000361944800345957,0.362149917859344,3.62913184357607,1.3142897990518,0,1.5,"quantile_regression",1762.52115602399,0.00129757304548472,7.51953959857937,-0.908510769397516,9.92509652877036,2.30434364685444
"lm",2197.26514939333,2.37471260587843e-05,8.23372072510673,4.32919468332432,35.6453799871093,"anova",1.85707250362359e-07,1.24129450484113,0.229681317114012,765.544943746961,"anova",1.94628860103981e-05,0.00352461643649726,0.000805261418476858,-1495.76748872878,"anova",7.41278861904602e-09,0.214418397375328,0.035486555702263,18.5294004596752,"anova",2.95545324683185e-10,0.72345644867031,0.108959665862617,467.258945920169,"anova",1.25714045605514e-06,1.3615050198815,0.272280328878455,833.600698182981,"tweedie",2946.99593905448,2.16242650212372e-10,0.309906008524429,6.69584742737551,2.07508334990651,0,1.5,"quantile_regression",1910.6169681111,0.000960160695880674,17.9991310541675,8.62751339437271,24.0381580974194,5.36925893696784
"lm",1932.50966144456,0.000278781971959076,4.24757947595159,3.70051549204822,15.7182336544649,"anova",0.0182449110224056,0.563802816371041,0.236856534079845,777.849682166654,"anova",0.000278293104529969,0.00156343481114791,0.000422436707104774,-1753.81842402649,"anova",0.00029809107310491,0.107646397198047,0.0292334331523249,-59.0069542900916,"anova",0.00123630398934866,0.357456415080314,0.109059403821732,467.624924790611,"anova",0.0339339958851951,0.599861661931438,0.280876483679234,846.033840739389,"tweedie",2915.81429224963,9.13888032551807e-05,0.235751187665294,3.99443514808078,0.941692830212038,0,1.5,"quantile_regression",1827.29377080285,0.072070855428251,5.6610095991934,-3.78606387168951,12.4089138593085,3.13050062805021
"lm",2083.81932988998,0.0103509900378927,6.2004598380795,2.58861746366167,16.0506186195854,"anova",0.0285438222998311,0.503304716316254,0.228166521614381,762.898123736211,"anova",0.00987366029390972,0.00159543893267237,0.000612358875006746,-1605.30687290147,"anova",0.0013386895995978,0.107281008130529,0.0329702697338462,-10.8896690998423,"anova",0.00101462448122452,0.355177724269383,0.106465685050251,457.996926455546,"anova",0.0663774953232023,0.500475185970642,0.271105647537781,831.871270893298,"tweedie",3170.74774386933,0.0149564702202818,0.403965977034167,2.45487574373307,0.991686278314607,0,1.5,"quantile_regression",1824.12860132543,0.0798504390745722,4.62078636847465,-3.22642890963976,9.40816607297872,2.62455603952562
"lm",2007.0400544018,0.000113442828334588,5.11754723197536,3.93876791017388,20.1568308161037,"anova",0.0102556113472854,0.589794524858517,0.227551707090704,761.818834196388,"anova",0.000108886278885405,0.00200077715246246,0.000506606669194518,-1681.1403151501,"anova",2.95994558600021e-05,0.128479087776387,0.0300478390631558,-48.0158655882079,"anova",0.000132377389951279,0.407153931029216,0.104434510026665,450.291906259133,"anova",0.0281340287132674,0.598943623976881,0.270811798024388,831.437478558913,"tweedie",2856.37569238128,5.33948607062062e-07,0.275836767985478,5.18400432758647,1.42993899894418,0,1.5,"quantile_regression",1799.38119313429,0.022813586489481,6.06310464834425,-2.96075385820775,9.8541508387011,2.64251175746856
"lm",1888.91402194432,8.26159158965404e-06,3.80897523918976,4.57857444433372,17.4396766892542,"anova",0.0015596793644923,0.716035501974473,0.223212162259414,754.11692337681,"anova",8.15368245975667e-06,0.00173561066225484,0.000378820580393217,-1797.40919985467,"anova",4.71304142613139e-06,0.123779293961084,0.026295925343886,-101.366565479826,"anova",1.49319181952263e-05,0.443265054041341,0.0998333972641937,432.268943309178,"anova",0.00519981045919497,0.753333796729684,0.266592216921912,825.155920994812,"tweedie",2662.20261260757,1.97965610178126e-07,0.250821218293759,5.39125749134668,1.35224177211493,0,1.5,"quantile_regression",1754.98397778852,0.031048460522821,5.51932941634373,-1.79769313486232e+308,1.79769313486232e+308,2.54119502338364
"lm",1971.0477746457,0.000955190201527075,4.67717627888368,3.35377500914239,15.6861969174737,"anova",0.0126280954369134,0.580449782157112,0.230609529934089,767.158209071273,"anova",0.000914540501405008,0.00155873067928641,0.000463014796382096,-1717.13067150718,"anova",0.00020873299915985,0.107074193599106,0.0283382317081588,-71.4474297173003,"anova",0.000486089501562896,0.369138930769247,0.104065311773435,448.875315545842,"anova",0.0267633990745199,0.612834306668274,0.274618039969594,837.020310252929,"tweedie",2939.38018100142,0.000279195550815561,0.31144319265681,3.70011310957043,1.15237504003593,0,1.5,"quantile_regression",1766.76850116117,1,0,0,6.7500514395579,2.51864625910766
"lm",2108.53026367906,0.0325065475226203,6.59558701433809,2.1532701403318,14.2020805759344,"anova",0.00222736830949435,0.707957339183933,0.228478958487141,763.445483883422,"anova",0.0302922051531476,0.00141552420789524,0.000648749382792097,-1582.21568274913,"anova",0.00128466092805757,0.106020840379037,0.0324601010227771,-17.1274946739877,"anova",0.000197787489008447,0.403210389431806,0.106309281662466,457.408874511767,"anova",0.00515704387010667,0.767829622444303,0.27145757399988,832.390180391744,"tweedie",3268.85572337175,0.0565984136140885,0.46052112711412,1.91761928122433,0.883104192765196,0,1.5,"quantile_regression",1816.2689239623,0.0685870263345807,4.03625070585774,-1.79769313486232e+308,10.8299566107824,2.20426463397475
"lm",2124.19166743701,0.000909042113972888,6.8589495322354,3.36824037516931,23.1025907457239,"anova",0.000119805488668566,0.900362775293855,0.229413915137341,765.078980281215,"anova",0.000793938696217656,0.00228498074007217,0.000670564422995185,-1568.98636393799,"anova",1.24207073087288e-05,0.141270466086165,0.0315091093051859,-29.021489069063,"anova",6.5897120723214e-06,0.488522960590992,0.105496821748974,454.340166348021,"anova",0.000277482254504018,1.00965330039047,0.27274778363528,834.286835078619,"tweedie",3011.05791378448,4.69134567093402e-06,0.340874639812724,4.70821278690111,1.60491033789658,0,1.5,"quantile_regression",1819.30358425373,0.0086246019006353,6.60093727868889,-1.79769313486232e+308,12.0293960876958,2.48807510142105
"lm",1983.32620312323,7.67003951542786e-06,4.82297346744413,4.59574600189291,22.1651610302419,"anova",0.00370683725413743,0.687788038878043,0.234180749110065,773.305135315888,"anova",7.50523165044996e-06,0.00220316500149391,0.000478870053114868,-1703.66256689079,"anova",3.42273773490071e-06,0.147525078166749,0.0308673392688441,-37.2527070704901,"anova",2.17471583659413e-05,0.473038629096039,0.108735124830933,466.433786583659,"anova",0.011731141972523,0.706811641605626,0.277864511358257,841.721285873045,"tweedie",2889.95890378651,1.87046039447094e-07,0.256582533796263,5.40294272250246,1.38630073369576,0,1.5,"quantile_regression",1841.29213364797,0.107104949589629,4.66204471316153,-3.37879228038965,13.6372736636943,2.88012763574469
"lm",2030.81324741138,5.48536847328077e-05,5.43091838074158,4.12362236322522,22.3950564876769,"anova",0.00808995097721942,0.642777057223718,0.240259606274894,783.555848222311,"anova",5.35775722063803e-05,0.00222345644050423,0.000538431549220672,-1656.77012610073,"anova",2.72450971986245e-05,0.142263609047612,0.0331156898909257,-9.12929043402966,"anova",0.0001640671303886,0.439140541582603,0.114289488165504,486.361675410174,"anova",0.019420015367256,0.667341318686393,0.283180537912918,849.301690563619,"tweedie",3074.18642649254,2.43059068530823e-06,0.258710864226003,4.85568207130328,1.25621770507358,0,1.5,"quantile_regression",1877.70799113058,0.548229490916403,2.29504935188024,-3.0017977088505,12.2911606142842,3.81587201402313
"lm",1898.08621852487,3.77046995036131e-05,3.89732600533744,4.21659744483366,16.4334548757896,"anova",0.00630723400751392,0.614985478331736,0.222753319516289,753.293823071906,"anova",3.70620653832057e-05,0.00163487576984757,0.000387335673862643,-1788.51759942886,"anova",1.87058463732325e-05,0.114646203400364,0.02613633822499,-103.801518325134,"anova",8.66834218034233e-05,0.394550536932922,0.0984417773481439,426.653947804548,"anova",0.0160597814131668,0.647622040738136,0.266688523512878,825.300395129668,"tweedie",2695.47366322245,8.83030668373617e-07,0.273923017602287,5.07669375165837,1.39062327189694,0,1.5,"quantile_regression",1727.13668479724,1,0,-2.02248084368726,7.75421702492703,2.23769754758615
"lm",2073.95068146212,0.000595813404727766,6.0493560941725,3.48977435797093,21.1108877796784,"anova",0.00850245036780982,0.619209754122099,0.23295940654972,771.213522632278,"anova",0.000560768765785674,0.00209119850410646,0.000596301528258372,-1615.93569237786,"anova",8.78069259728466e-05,0.127858969214856,0.0319274911165942,-23.7451927354852,"anova",0.000215392717086389,0.406887438511299,0.107926609061873,463.448415765932,"anova",0.0208063771058117,0.644178795151341,0.276455620054029,839.687956382419,"tweedie",2973.57708184714,1.08581070952699e-05,0.279276786320405,4.51499926047184,1.26093448370358,0,1.5,"quantile_regression",1844.66309094827,0.012621574713884,7.76651455356073,-3.50190046594059,13.1498924698507,3.0853634655545
"lm",2191.29802966798,0.000840609315701389,8.11180336206127,3.39100635786084,27.5071767744667,"anova",0.000311872960448007,0.845030624591291,0.230255150985169,766.543054066453,"anova",0.000755858689943951,0.00271521006279579,0.000793518816786649,-1501.64337465208,"anova",1.62674073344839e-05,0.156187115188405,0.0353385661671459,16.8577930233587,"anova",5.97791524287851e-06,0.508903892240561,0.109370771904179,468.765310425747,"anova",0.00101331303853701,0.910769387323239,0.272975013837798,834.619942241014,"tweedie",3122.71198438034,4.0839682406239e-06,0.333829658141778,4.73958128438914,1.5822127999028,0,1.5,"quantile_regression",1882.46989805176,0.00197233791516682,9.07426424608122,4.68133993489415,13.3560937703469,2.89340053084628
"lm",1831.55593507657,1.08056364724991e-06,3.30014025702962,5.03317941559765,16.6101980102666,"anova",0.00226694011986559,0.687891176444992,0.222396189442169,752.652006974522,"anova",1.07446114207594e-06,0.00165426258932592,0.000328591558703705,-1854.30806934682,"anova",1.01664998815288e-06,0.121823249650546,0.024140867793461,-135.569699041915,"anova",1.28307440365356e-05,0.436067640393729,0.0974269556142994,422.509005222606,"anova",0.00713759514953289,0.723450577482139,0.266110128126324,824.431931049311,"tweedie",2545.80529873384,7.90371659676813e-09,0.227678047028901,6.02998173927069,1.37289446601709,0,1.5,"quantile_regression",1733.11867844682,0.0544855015632173,4.85375405378689,-1.79769313486232e+308,10.3706190493171,2.50913962899917
"lm",1832.11402423411,0.0038779948301566,3.30474790186749,2.92235117331749,9.65763390854096,"anova",0.0109443081407239,0.541173799150851,0.2106800185044,731.00402858273,"anova",0.00384474784096606,0.000961252557654239,0.000328616608103307,-1854.27757745596,"anova",0.00244035929136525,0.0702837702800328,0.0228931589377023,-156.796912562167,"anova",0.00209875345260759,0.28238987191555,0.0905962754014734,393.43307634189,"anova",0.0189395618405653,0.599962267408243,0.253560390060153,805.108643503747,"tweedie",2564.19693769111,0.00174357310321587,0.284842100914632,3.17399159030653,0.904086432868288,0,1.5,"quantile_regression",1653.15322039197,0.203303318880286,2.33183773172948,-1.79769313486232e+308,7.58778755069879,1.82686230371153
"lm",1976.33967983388,0.00295504120901336,4.73946533865486,3.00971323791577,14.2644315703925,"anova",0.0835535690211846,0.408149206275803,0.234676277895759,774.150645041293,"anova",0.00292155011500268,0.00141778756644166,0.000470504543663487,-1710.71202955914,"anova",0.00193129221809422,0.0949708463151555,0.0302198348024094,-45.7327682636749,"anova",0.00571553828157967,0.301615989484179,0.107946692196867,463.522841403321,"anova",0.147624575517993,0.404809008363381,0.278476275124976,842.600982674944,"tweedie",3039.13966009866,0.00178126259778302,0.290923484801755,3.1674595184986,0.921488361090102,0,1.5,"quantile_regression",1803.57769856429,0.463204181683219,-1.97000778915394,-2.9525472163673,1.79769313486232e+308,2.68025291553467
