# test comment
"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova_c_10000.model","anova_c_10000.p_value","anova_c_10000.estimate","anova_c_10000.std_err","anova_c_10000.AIC","anova_c_100.model","anova_c_100.p_value","anova_c_100.estimate","anova_c_100.std_err","anova_c_100.AIC","anova_c_10.model","anova_c_10.p_value","anova_c_10.estimate","anova_c_10.std_err","anova_c_10.AIC","anova_c_0.5.model","anova_c_0.5.p_value","anova_c_0.5.estimate","anova_c_0.5.std_err","anova_c_0.5.AIC","anova_c_100000000.model","anova_c_100000000.p_value","anova_c_100000000.estimate","anova_c_100000000.std_err","anova_c_100000000.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1718.3496811831,0.564486622469331,2.48668210746784,-0.57716060807262,-1.43521495722944,"anova",0.720671287547149,-0.0696420558278026,0.194492065741196,699.024383252764,"anova",0.563799033550238,-0.000143205395076654,0.000247682700363027,-1967.37487880074,"anova",0.516687344312373,-0.0120746344418362,0.0185870816663303,-240.145442255908,"anova",0.493841019549596,-0.054483287365912,0.0794816144050085,341.078127431354,"anova",0.810212732312544,-0.0568681040511896,0.23648479401225,777.221399577393,"anova",0.564486614810018,-1.43521433939778e-08,2.48668098804946e-08,-5649.92279646407,"tweedie",2324.07609056426,0.565130096802205,0.296823978858949,-0.576206365722619,-0.171031866117642,0,1.5,"quantile_regression",1532.11978415947,0.369637932623866,1.22017723632447,-1.79769313486232e+308,2.51628161837826,1.35695738783128
"lm",1871.32242461287,0.882518722382369,3.64509049947349,-0.147967842159728,-0.539356175684017,"anova",0.131486542263805,0.274199093118358,0.181045846121483,670.367952676464,"anova",0.891426975000334,-4.90991178624629e-05,0.000359241313684219,-1818.63653773335,"anova",0.648245519943762,0.00853377376910232,0.0186776515023513,-238.201083466156,"anova",0.23404948874006,0.0841336101729875,0.0704852882785713,293.029440060932,"anova",0.119432273506269,0.348129846850654,0.222600238835147,753.01884031396,"anova",0.882519700036997,-5.39350856397456e-09,3.64508510763552e-08,-5496.95046465072,"tweedie",2255.14887377364,0.880263759227349,0.467099771907617,-0.150829507252404,-0.0704524284345361,0,1.5,"quantile_regression",1486.39595674265,0.0328540549399807,2.86915707714227,-0.348282539506367,3.45621698216689,1.33515807290136
"lm",1657.91899767518,0.276715133331253,2.13800387746554,-1.0907348610639,-2.33199536224146,"anova",0.223716962470909,-0.231954194490622,0.190044395346305,689.770917437423,"anova",0.277336961747003,-0.000231979175616401,0.00021295784903973,-2027.79657427131,"anova",0.315114374524122,-0.0163662531841542,0.0162508213512675,-293.874783519341,"anova",0.31796272218611,-0.074609410419553,0.0745216232972716,315.303567153291,"anova",0.201514471511739,-0.297746071271511,0.232340635665457,770.149656407684,"anova",0.276715279119769,-2.33199373160628e-08,2.13800303334011e-08,-5710.35345783357,"tweedie",2180.45496642157,0.2587994756737,0.276022557949165,-1.13248660148931,-0.312591848586236,0,1.5,"quantile_regression",1484.06662807137,0.0776731620664859,-2.24728461221508,-3.18025970276893,1.79769313486232e+308,1.26710412579676
"lm",1765.35676389746,0.084037221064935,2.79677520724023,1.73646395161942,4.85649932815558,"anova",0.128982815454438,0.295107966363614,0.193578575302713,697.14123718793,"anova",0.0840917230293357,0.000482616171134994,0.000277979674375446,-1921.21507708479,"anova",0.0943419134272217,0.0323172511660356,0.0192251480673557,-226.644477526021,"anova",0.135272166222957,0.119138066585032,0.0794386581159844,340.861886724545,"anova",0.120575883954691,0.366972274706097,0.235378418744517,775.345640221214,"anova",0.0840372026176659,4.85649664687869e-08,2.79677349539575e-08,-5602.91577851475,"tweedie",2313.88960390328,0.0569378725892455,0.297944120170183,1.91496781976788,0.570553402214955,0,1.5,"quantile_regression",1541.01046958411,0.0223353764119831,2.86846712960408,0.120916348337308,3.79016873721048,1.24570140445824
"lm",1909.99839632859,0.218629184973888,4.01513561064461,1.2340979391947,4.95507058268376,"anova",0.209194360904333,0.232955604175666,0.184902502469346,678.79930459538,"anova",0.219099340525127,0.000489437761559451,0.000397002066067927,-1778.65768203892,"anova",0.232367740124271,0.0266980804007135,0.0222864360549671,-167.540866495405,"anova",0.21113184310448,0.0978236345913166,0.0779769263251968,333.433022237414,"anova",0.213948429858928,0.281026125227084,0.22540023474887,758.018892836715,"anova",0.218629179508005,4.95506484557776e-08,4.01513091398561e-08,-5458.27436914806,"tweedie",2478.74964817599,0.169407192850167,0.429399580753133,1.37914074818246,0.59220245906911,0,1.5,"quantile_regression",1538.44356563752,0.0224938970262061,2.4309530600958,-1.79769313486232e+308,2.78387292266604,1.05696261167356
"lm",1687.33322576533,0.793888560433989,2.30114815550146,-0.261617155866091,-0.602019835668791,"anova",0.905038924788376,-0.0222676270104201,0.186415932801797,682.059985605176,"anova",0.795178042113792,-5.95571616788706e-05,0.00022911646349153,-1998.5420965997,"anova",0.862531261849437,-0.00295373544770749,0.0170363696779012,-274.9919837433,"anova",0.906172233171159,-0.00877307108086488,0.0743360837848894,314.306429083106,"anova",0.905113252267221,-0.0272129367333256,0.227995456844123,762.598116657401,"anova",0.793888883775804,-6.02018609617728e-09,2.30114716295207e-08,-5680.93924434681,"tweedie",2200.98450131674,0.792724558813623,0.30677247713679,-0.263129265039924,-0.0807208164434807,0,1.5,"quantile_regression",1484.6245330847,0.622359977940882,0.6118263243604,-2.72400724098427,2.56722097500071,1.24031745129383
"lm",1597.22178058143,0.11921689475715,1.83699224278532,-1.56484153986694,-2.87460176992381,"anova",0.108380158507721,-0.27829342461477,0.172552716121813,651.148951800419,"anova",0.119155065771578,-0.000286335239071793,0.000182949517042545,-2088.55017533744,"anova",0.116721431695494,-0.0218476864320414,0.0138665314608871,-357.340913142145,"anova",0.11306658351187,-0.102452760559964,0.0643703318460876,256.728972140874,"anova",0.107963459604854,-0.345201186226809,0.213783747427846,736.853826827175,"anova",0.119216959045844,-2.87460010940752e-08,1.83699150339779e-08,-5771.05067799914,"tweedie",1939.6954152453,0.0958243349503621,0.297829047267578,-1.67341694598644,-0.498392174704561,0,1.5,"quantile_regression",1384.5984626739,0.0359186149043831,-2.16130658525873,-2.80837153677044,-0.125781278848885,1.02322528905889
"lm",1850.2308859995,0.986037076118715,3.45786845930238,0.0175229408644726,0.0605920245294807,"anova",0.302465678972539,-0.188499627830617,0.182327190117331,673.188963987772,"anova",0.9931432756858,2.94006863868175e-06,0.000341685939100063,-1838.67747261463,"anova",0.658432675425711,-0.00846204292636413,0.0191126299696247,-228.992415806444,"anova",0.323344439848288,-0.071465173071486,0.0721813674648413,302.540613299709,"anova",0.32390356648505,-0.221494140949426,0.223973165316707,755.478334398123,"anova",0.986037713811559,6.05891837980439e-10,3.45786428272931e-08,-5518.0418947202,"tweedie",2292.00175109838,0.986014943672725,0.448124435427261,0.0175507191104745,0.00786490609272384,0,1.5,"quantile_regression",1494.17413028277,0.0229882928975558,-2.72190965447683,-3.39891181810102,2.19028629601406,1.18784269950819
"lm",1572.85726286744,0.612655161604356,1.72843830885663,-0.50709114356207,-0.876475758614597,"anova",0.250996766794303,-0.207103361319285,0.17988636379728,667.797971320501,"anova",0.612243862542779,-8.75323516672148e-05,0.00017241689136638,-2112.26814351159,"anova",0.577338736887184,-0.00790127938156385,0.0141549357139865,-349.106813605185,"anova",0.437831778650821,-0.0535805279131507,0.0689198831876515,284.045722308186,"anova",0.217328329926984,-0.27372518623728,0.221173382996847,750.446608554185,"anova",0.612655383916631,-8.76475001432852e-09,1.72843789765833e-08,-5795.41512987418,"tweedie",2061.81269704312,0.613302374656823,0.284038466116789,-0.506167218718685,-0.143770960403457,0,1.5,"quantile_regression",1403.76951020845,0.0432850219134484,-1.90928192088427,-2.49914613530527,1.79769313486232e+308,0.938681238130414
"lm",1959.96831067275,0.867137535295823,4.54940251379105,-0.167512808214885,-0.762083190784997,"anova",0.940749468233109,0.0142536184770384,0.191523387467756,692.871807177012,"anova",0.867764381235802,-7.47816470338964e-05,0.000448559627350797,-1729.81762757,"anova",0.890453290739428,-0.00316844925399946,0.0229750977718799,-155.367794872208,"anova",0.975100228123465,-0.00248421559456586,0.0794903815161328,341.122246452858,"anova",0.93653995026105,0.0185915278565464,0.233208430300286,771.640877339435,"anova",0.867137693199015,-7.62081186227888e-09,4.54939600513801e-08,-5408.30455917303,"tweedie",2540.5521394391,0.866770098643617,0.466772138566257,-0.167980469569119,-0.0784086030181418,0,1.5,"quantile_regression",1584.75360650405,0.849823968929759,0.29483460106958,-1.79769313486232e+308,3.84424168515505,1.55510983475222
