"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova._c_10000.model","anova._c_10000.p_value","anova._c_10000.estimate","anova._c_10000.std_err","anova._c_10000.AIC","anova._c_100.model","anova._c_100.p_value","anova._c_100.estimate","anova._c_100.std_err","anova._c_100.AIC","anova._c_10.model","anova._c_10.p_value","anova._c_10.estimate","anova._c_10.std_err","anova._c_10.AIC","anova._c_0.5.model","anova._c_0.5.p_value","anova._c_0.5.estimate","anova._c_0.5.std_err","anova._c_0.5.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1923.70422167339,0.0126177829980637,4.15509663763205,2.51732152094043,10.4597141874984,"anova",0.124237644197356,0.330954878516463,0.214379138835666,737.9662853063,"anova",0.0125227755018219,0.00103839697329516,0.000412050784504691,-1763.77563394326,"anova",0.00983622478257039,0.0671091136646003,0.0257444081911546,-109.845186035037,"anova",0.0199226967380637,0.219963776263281,0.093728717153555,407.029684423746,"anova",0.184848006606857,0.343047196432757,0.257812134751422,811.760299526439,"tweedie",2753.02535327159,0.00426080620404782,0.32139250949159,2.89162623180108,0.929347011150258,0,1.5,"quantile_regression",1677.00222269137,1,0,-2.62140132851237,3.83042667299025,1.82008185801856
"lm",1724.1494973523,0.633866057632933,2.5230005190564,0.477031104957928,1.2035497254149,"anova",0.912841146201313,-0.0224272931436006,0.204636920256893,719.362750864614,"anova",0.636016830626783,0.00011909889918614,0.00025125952034605,-1961.63973575692,"anova",0.768715509939262,0.00558992002678284,0.0189836820834928,-231.700255418804,"anova",0.968014854333328,0.00336751628958893,0.0838756371696022,362.601912371922,"anova",0.88253237931523,-0.0366771273503905,0.247901316633477,796.080135673779,"tweedie",2360.59761104109,0.629106461979134,0.251745066806155,0.483737878456885,0.121778624528796,0,1.5,"quantile_regression",1593.51519877004,0.513167922379843,1.22452488556815,-4.23042797488311,4.68942950263193,1.86923691406076
"lm",2059.14864371707,0.767074961469979,5.82959040405931,0.296610281267916,1.72911644942478,"anova",0.0429494002669792,0.427893615226469,0.210028504404164,729.765138309621,"anova",0.745728691538179,0.000185138699408705,0.000570132192936842,-1633.88697543973,"anova",0.130728841154868,0.0395655845458278,0.0260724194932767,-104.780951913558,"anova",0.0222742866316027,0.21104185601651,0.0916076999002702,397.873966881485,"anova",0.0580333075751201,0.481257448742248,0.252429692218942,803.32094091766,"tweedie",2874.52443167044,0.776288603803055,0.480665195810353,0.284546991464757,0.136771835369654,0,1.5,"quantile_regression",1691.87430781777,0.0314229370436618,4.07078693209496,-2.4145546979949,5.58701964819372,1.87847005868956
"lm",1599.51140246066,0.241976277146105,1.84753743870951,1.17357194252475,2.16821810083353,"anova",0.424321861102346,0.159527999222052,0.199260134248247,708.712306944157,"anova",0.241687968930821,0.000216487689104806,0.000184355711838208,-2085.48743284379,"anova",0.226171024792913,0.0187621413127644,0.0154540523327583,-313.983662051065,"anova",0.248143638555937,0.0895423788790786,0.0773061156344272,329.977062821987,"anova",0.494668353409211,0.166199555363398,0.24292174295334,787.96357400925,"tweedie",2224.46810965808,0.24443547083424,0.240881549643892,1.16744301709476,0.281215483078726,0,1.5,"quantile_regression",1500.8987458297,1,0,-0.415505917699438,0,1.80644454860272
"lm",1883.86040592519,0.00117745752765847,3.76115520964116,3.29212852193474,12.3822063410831,"anova",0.00944539541983916,0.573451431867716,0.218783863048152,746.101561909099,"anova",0.00117129985540205,0.00123114001190995,0.00037378809617099,-1802.75865636294,"anova",0.001094624551382,0.0840934403065924,0.0253773261383391,-115.589722941301,"anova",0.00234076421976541,0.300038147862882,0.0973170021829316,422.057321096248,"anova",0.0138490299023155,0.649150559357931,0.261409287947628,817.3027684482,"tweedie",2654.12616146216,0.000170992071357475,0.248059382181768,3.83143600590946,0.950423648494882,0,1.5,"quantile_regression",1726.53957843543,0.0194004692564718,5.50965354253094,0.518129658255311,8.1340046628414,2.33759233635199
"lm",1976.6697630632,0.266521556037944,4.74337799787241,1.11425260109241,5.28532127209386,"anova",0.311725447444514,0.22680299830227,0.223627671943401,754.860831635555,"anova",0.266045911922565,0.000522562423555352,0.00046851246453172,-1712.40919338291,"anova",0.235105220120712,0.0320975067875682,0.026951540155046,-91.5159866631263,"anova",0.225997869375678,0.120065756422558,0.0988590743263596,428.345973345903,"anova",0.344830802683422,0.253241671451003,0.267435603710085,826.419357028325,"tweedie",2921.81854826386,0.245520005538523,0.335888462342412,1.16475394596575,0.391227411917694,0,1.5,"quantile_regression",1727.67563854952,1,0,-2.17939358917319,4.79085554754048,2.43996497289594
"lm",2074.72708311548,0.0727848900428251,6.06110932219779,1.8037858679394,10.9329433394161,"anova",0.0799213005882417,0.374337034019736,0.212669703002753,734.763944410812,"anova",0.0711095926038729,0.00107610510217782,0.000593048877727102,-1618.12354794945,"anova",0.0342677307940606,0.0575776616149675,0.0270107549633869,-90.6381169286565,"anova",0.0355946581081788,0.19616754030154,0.0927069494221967,402.645210228015,"anova",0.10013267974984,0.422435483803441,0.25572154514532,808.503490889134,"tweedie",2831.62252481109,0.0254427797581025,0.397554141960119,2.25164726430444,0.895151696157401,0,1.5,"quantile_regression",1705.05927933418,0.0453671174684525,3.96704116826407,-1.92258482288528,5.82457553438877,1.96977178531932
"lm",2027.30364682169,0.830107664457465,5.38347592928723,0.214847084732307,1.15662410913391,"anova",0.330075569255336,0.207338719141836,0.21235804774261,734.177337413124,"anova",0.820873196891053,0.000120506092590862,0.000531512897432306,-1661.94329055376,"anova",0.454522977591879,0.0212633257211275,0.0283748959983359,-70.9302401808712,"anova",0.252883419337867,0.108185756005607,0.0943440957020351,409.647312076607,"anova",0.372183552612317,0.228129830442541,0.255059168336647,807.466055978238,"tweedie",2915.1106156139,0.832182373250992,0.393684695062439,0.212183209530779,0.0835332821414941,0,1.5,"quantile_regression",1723.34559663027,0.67582790538583,0.89172150215745,-1.10919574774953,7.25736583648277,2.12931118538837
"lm",1720.51221345501,0.0015157332845826,2.50016233969905,3.21651292499406,8.04180448022539,"anova",0.0156801936664973,0.494628342615349,0.202940201969809,716.032381231848,"anova",0.00150728365853271,0.000801477185871058,0.000249045066090068,-1965.18072862818,"anova",0.00115161002503671,0.0624217067545064,0.0189230601284365,-232.979648016543,"anova",0.00174564541154796,0.263968820037606,0.0831757007105669,359.249934164931,"anova",0.0291007827918847,0.540778146755643,0.24602012850513,793.033177914588,"tweedie",2286.01739392591,0.000632479286370287,0.240631823330448,3.47279192782747,0.835664253640385,0,1.5,"quantile_regression",1599.80071880174,0.0895820693664193,3.40161677265646,-2.88947668364327,1.79769313486232e+308,1.99395108097735
"lm",1724.73835696882,2.3373533501497e-06,2.52671748714599,4.8643523278306,12.2908440903689,"anova",3.93373101811512e-06,0.924233309646897,0.194655949750096,699.361291600363,"anova",2.30258789983471e-06,0.00122518628042185,0.000251698657210977,-1960.94124908966,"anova",9.15533224590625e-07,0.0962211776243575,0.0189825729399551,-231.723626563256,"anova",3.82914362420381e-07,0.422397728343569,0.0803941612113609,345.64445632338,"anova",9.95401438683031e-06,1.07237476274976,0.236451016171879,777.164262283577,"tweedie",2173.64931175871,1.33093344982944e-08,0.241788729979401,5.9297352785523,1.43374316211521,0,1.5,"quantile_regression",1576.30215673907,6.60035255704017e-05,7.02565808379389,6.1025774549281,8.18122444971657,1.72317961987928
"lm",1822.67398654033,0.000499506301677134,3.22766865619311,3.53954640037734,11.4244829736391,"anova",0.0149390957899619,0.517201331364271,0.210646331111412,730.940064117957,"anova",0.000494853652926975,0.0011371038588721,0.000321018698832587,-1863.63452668957,"anova",0.000383670224682071,0.0818334030579586,0.0226494194847309,-161.078475681101,"anova",0.00118224265745838,0.297568957450596,0.0904210778130207,392.658796351398,"anova",0.0277145432432804,0.562616762211962,0.253697503136102,805.324885507867,"tweedie",2486.3334942723,4.95894966003114e-05,0.258117782269517,4.1487973244359,1.0708783644691,0,1.5,"quantile_regression",1659.5341634165,0.0088410423797467,4.64735750526686,-2.35336057335618,6.53801063323727,1.75746730697129
"lm",1991.22445180133,0.0572739936476966,4.9191525095553,1.91235545488649,9.40716813506666,"anova",0.567947541124075,0.118528150007061,0.207204582838216,724.350486838258,"anova",0.0572414087303105,0.000929327945565847,0.000485895633217321,-1697.83673423981,"anova",0.0744253905122202,0.0480681332835256,0.0268018906203164,-93.7431921709429,"anova",0.218640407252539,0.113952779230636,0.0923391595513849,401.055161749148,"anova",0.696885280250001,0.0970111125212792,0.24868557030894,797.343567066111,"tweedie",2738.66610350537,0.0216536235090274,0.339873882742181,2.31471803206091,0.786712205009883,0,1.5,"quantile_regression",1686.77378405598,0.531616989410982,1.13579202883212,-1.79769313486232e+308,3.66113883756963,1.81251089693364
"lm",1933.78463261201,0.00141071687007507,4.2611399293629,3.23814890227433,13.7982055847038,"anova",5.54706926177237e-05,0.82084312499237,0.199193920393948,708.579365433562,"anova",0.00134923313695511,0.00137015412701877,0.000421388644535077,-1754.81205438527,"anova",0.00018330229991523,0.0926921285918823,0.02430934226846,-132.787871614214,"anova",3.28114875653493e-05,0.368077947480567,0.086592617580069,375.353661440469,"anova",8.25923019665934e-05,0.966915661979922,0.240508541993859,783.970078228368,"tweedie",2514.17282715812,2.23822618421016e-05,0.338996905847669,4.34345381313371,1.47241740334459,0,1.5,"quantile_regression",1630.59678361249,0.0011283800325268,4.65231368161003,3.47467489853789,6.0448481506414,1.40776766840018
"lm",1887.23447581647,0.4366883787335,3.79301539522052,0.77937672686194,2.95618792366392,"anova",0.358218175104306,0.199217382332259,0.21632669812635,741.583738142699,"anova",0.432332715046305,0.00029644433251186,0.000376766455399987,-1799.58407047199,"anova",0.262750852392755,0.028288927981704,0.0251880363052028,-118.584511598267,"anova",0.197792393470113,0.12329453358879,0.0954140949044593,414.158360752238,"anova",0.431682952517839,0.20434087159372,0.259340578267638,814.124704357835,"tweedie",2752.85576658505,0.448226183909381,0.305329232131077,0.759886614748186,0.232015596587747,0,1.5,"quantile_regression",1697.79334245625,0.908751573518237,0.22642115969008,-3.28531596031637,1.79769313486232e+308,1.97299561767179
"lm",1836.69787171126,0.199856620908461,3.34283687844442,1.28625351479625,4.29973568428965,"anova",0.485785778440043,0.148096384965014,0.212070059681979,733.634511714655,"anova",0.199461055626405,0.000427855795760459,0.000332343472655694,-1849.76667985935,"anova",0.169888366961738,0.0317565632249279,0.0230524418935492,-154.023483270405,"anova",0.170836543625401,0.126437251599531,0.0919870328929967,399.526883723884,"anova",0.647289293508234,0.116520543782105,0.254283636083284,806.247964200437,"tweedie",2595.84585357679,0.193238046568761,0.281747704388757,1.30549854410368,0.367821217884078,0,1.5,"quantile_regression",1663.85992216344,0.758661104168644,-0.67829771430225,-3.16653261005833,2.8179044106358,2.20466761555126
"lm",1787.93995375211,0.00484089535072677,2.95921791757282,2.84956610688709,8.4324870808085,"anova",0.000321352408761135,0.750212036732206,0.204875801504904,719.829415292674,"anova",0.00476681616215345,0.000841023936094017,0.000294613093479851,-1897.96909679584,"anova",0.00176439697812934,0.0683935847625587,0.0215727687754421,-180.559438599023,"anova",0.000324472261177252,0.321821403094881,0.0879498870049396,381.574710171137,"anova",0.00042102310440577,0.884841571453031,0.246659752379112,794.071782100639,"tweedie",2470.00415249282,0.00631482815576058,0.283446792336235,2.76042798081891,0.782434456638311,0,1.5,"quantile_regression",1633.67900892595,0.0026946588627208,5.88095711352793,4.30279643198853,7.99152968396565,1.93521052886539
"lm",1764.25256433952,0.0742295666370017,2.78906535878158,1.79468314620519,5.00548859307002,"anova",0.0458659647345679,0.423562921946515,0.210804002447284,731.239356975356,"anova",0.0737408002361302,0.000499444470669793,0.000277816987668661,-1921.44924432262,"anova",0.0486767726743739,0.0415487912749037,0.0209456346361351,-192.360062769749,"anova",0.0294356025533344,0.195184182930118,0.0889829132826282,386.245581888784,"anova",0.0567435754284713,0.486793128102371,0.254003255162271,805.806668618307,"tweedie",2530.32542001959,0.0796415162128898,0.273034134818384,1.76182848444248,0.481039315948137,0,1.5,"quantile_regression",1623.84165396269,0.109849958142298,2.88511863942018,-1.79769313486232e+308,5.31606640784375,1.79637286591925
"lm",1734.6729941278,0.0112583934538832,2.59025834366921,2.55854494483487,6.62729239101122,"anova",0.146432027073506,0.30226104150295,0.207315800088505,724.565129606216,"anova",0.0112484596724442,0.000660547526155426,0.000258141106446232,-1950.8317321396,"anova",0.0110785192773242,0.0510829796617311,0.019920600915623,-212.4303971367,"anova",0.0229263012249697,0.197794661388392,0.0862780337574903,373.897848473269,"anova",0.223298076165637,0.306225069594102,0.250668163537469,800.519838333124,"tweedie",2418.00318689012,0.0088764872647942,0.258624671948422,2.64294607302288,0.683531061112914,0,1.5,"quantile_regression",1605.09350730345,1,0,-2.76968914670435,4.37789104758842,1.84024362717759
