# test comment
"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova_c_10000.model","anova_c_10000.p_value","anova_c_10000.estimate","anova_c_10000.std_err","anova_c_10000.AIC","anova_c_100.model","anova_c_100.p_value","anova_c_100.estimate","anova_c_100.std_err","anova_c_100.AIC","anova_c_10.model","anova_c_10.p_value","anova_c_10.estimate","anova_c_10.std_err","anova_c_10.AIC","anova_c_0.5.model","anova_c_0.5.p_value","anova_c_0.5.estimate","anova_c_0.5.std_err","anova_c_0.5.AIC","anova_c_100000000.model","anova_c_100000000.p_value","anova_c_100000000.estimate","anova_c_100000000.std_err","anova_c_100000000.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1760.71467328006,0.0705051199393934,2.7645056075515,1.81845827061484,5.02713808621314,"anova",0.0316754759605421,0.418656476942336,0.193480092583382,696.93768619243,"anova",0.0704902711026938,0.000500080994253917,0.000274988088448152,-1925.54316319112,"anova",0.0689596613998695,0.0357572723441614,0.0195541397357606,-219.857358314034,"anova",0.0524808778808009,0.1579831224855,0.0809799074242699,348.548262568281,"anova",0.0283564796659917,0.517498906677632,0.234320843003789,773.544355673312,"anova",0.0705050953175722,5.02713585808218e-08,2.76450413816494e-08,-5607.55783690844,"tweedie",2319.90771030326,0.0525503888255491,0.286874300009021,1.95031319613529,0.559494732939666,0,1.5,"quantile_regression",1556.2198334773,0.00987349035331375,3.3001199846733,0.558236757746784,3.99407048748303,1.26664392230721
"lm",1682.01703807978,0.855662807980322,2.27076715287267,-0.182135394940685,-0.413587072206797,"anova",0.123652006434025,0.290370158660941,0.187795446701813,685.009164010336,"anova",0.858683415425648,-4.03192134707814e-05,0.000226153541282757,-2003.74861406858,"anova",0.919296782061726,0.00172977395226971,0.0170506927121294,-274.655831923415,"anova",0.403793382200843,0.0631054350980445,0.0754255921108945,320.126489740365,"anova",0.0929188643989205,0.386335903119971,0.228824862511881,764.050602974624,"anova",0.855663244877526,-4.13585632053671e-09,2.27076619614672e-08,-5686.25542803031,"tweedie",2174.05172619049,0.854646991098953,0.276308436467372,-0.183431722102985,-0.0506837323327932,0,1.5,"quantile_regression",1504.97792084566,0.0272586980412983,3.32578504200794,0.324378189853768,4.02157125302885,1.49521439190551
"lm",1757.48134418491,0.00766249621579474,2.74224929019874,2.69416232663108,7.38806472788426,"anova",0.000176316527984345,0.726738241498237,0.190080235645771,689.846345960913,"anova",0.00759075900454908,0.000736012961410697,0.000272858830096094,-1928.65245376311,"anova",0.00391913865576075,0.0570760562178051,0.0195538336167605,-219.863620341418,"anova",0.000685475625171796,0.277262356638814,0.0803703444830276,345.525938975762,"anova",0.000158767377111411,0.884471270970826,0.229672732579882,765.529993128132,"anova",0.00766248648298414,7.38806223102823e-08,2.74224791643086e-08,-5610.79115378165,"tweedie",2270.30214531314,0.0047348464538771,0.283313458157813,2.8568988019104,0.809397879176148,0,1.5,"quantile_regression",1564.9693966798,0.00716758768593495,4.1248680297042,3.52056984363825,7.1110729804358,1.51807325944463
"lm",2222.61187072432,0.870173835368914,8.77235069633451,0.16364970372757,1.43559259244949,"anova",0.0190356449532251,0.470302615131834,0.198924816924161,708.038615178834,"anova",0.844535742194231,0.000166624518485034,0.000848599391800229,-1474.79938956557,"anova",0.208775623142806,0.0391854427627406,0.0310737287238511,-34.5870737450353,"anova",0.0364661070448861,0.192924515233648,0.0916078709301017,397.874713673172,"anova",0.0193945557760694,0.562523022873149,0.238651036641501,780.868790490257,"anova",0.870171161786538,1.4356174877817e-08,8.7723205392733e-08,-5145.66180195501,"tweedie",3233.2513610871,0.873495112920295,0.636896151203364,0.159426827142544,0.10153833260565,0,1.5,"quantile_regression",1729.88108974981,0.0127652440066992,3.58592329153455,0.916321589670837,5.29428721111694,1.42689729357271
"lm",1876.40423387154,0.175707780353649,3.69169505356522,1.35895193052764,5.01683611996178,"anova",0.504698981829918,0.125142078196562,0.187244908305434,683.834807630872,"anova",0.175184994548559,0.000495818088976296,0.000364409708169399,-1812.92275336908,"anova",0.176294185131527,0.0277702235046621,0.0204629040230828,-201.686689570658,"anova",0.277214354882436,0.0858683444567249,0.0788073233762377,337.670207120823,"anova",0.577837491826306,0.126341446190072,0.22663449451739,760.203260994139,"anova",0.17570769846839,5.0168304577506e-08,3.69169018387626e-08,-5491.86859134694,"tweedie",2288.77572189623,0.122752934943443,0.348310362222376,1.54993945933051,0.539859974502164,0,1.5,"quantile_regression",1562.55430606429,0.949758265806912,0.08727578149812,-1.45510604678033,2.04873435288452,1.38334769628247
"lm",1642.79977646326,0.52150423704249,2.05869970670327,0.642172132249114,1.32203958031426,"anova",0.106227044104335,0.296271060391851,0.182569810197103,673.720884207048,"anova",0.520676467073878,0.000131953229906958,0.000205071347855888,-2042.8910932255,"anova",0.448703154677862,0.0118847137574756,0.0156565868743806,-308.775478403993,"anova",0.256987075493803,0.081306464625558,0.0715209033127577,298.863740002917,"anova",0.0844210684271182,0.38759142402591,0.223485687575957,754.606785328605,"anova",0.521504060813916,1.32203962730012e-08,2.05869890783722e-08,-5725.47267633531,"tweedie",2068.81023639906,0.522042564831885,0.275415727967329,0.641341429026089,0.176635516550827,0,1.5,"quantile_regression",1469.2940736149,0.0113569940091716,3.3352907088921,1.19418946078809,4.28384709591716,1.30518850653376
"lm",1643.59435225898,0.833749920343326,2.06279325354273,0.210171521464379,0.433540396563532,"anova",0.381373724252047,0.166128618958433,0.189358258466886,688.324142892144,"anova",0.834055184803421,4.31544723217486e-05,0.000205713128920501,-2041.64122791059,"anova",0.841009966734066,0.00333389447684731,0.0165976501651742,-285.427712784998,"anova",0.699855506534218,0.029782838577924,0.0771425858502326,329.130025100175,"anova",0.317295535936148,0.230310209528937,0.229721494831814,765.614908870135,"anova",0.833749843730593,4.33540477851927e-09,2.06279267553025e-08,-5724.67805740544,"tweedie",2123.15132749054,0.83359532547164,0.231338095843506,0.210369880359916,0.0486665675452891,0,1.5,"quantile_regression",1531.49520331189,0.547772181988531,0.99033856642474,-0.499207558841564,4.32753225722817,1.64470772322004
"lm",1487.94375678129,0.00202449798814301,1.39784885662011,3.12814606945373,4.3726754065266,"anova",0.0124430124825043,0.442149330223208,0.175289658573303,657.443754584189,"anova",0.00202502327491674,0.000436439292034842,0.000139523683756219,-2196.94053083637,"anova",0.00215076197428152,0.037204648055686,0.0119650943244379,-416.334722519166,"anova",0.00384984616123198,0.187233675855673,0.0640176726682007,254.531507876717,"anova",0.0167527657860783,0.522497658726446,0.216574196346926,742.041114416486,"anova",0.00202449536660379,4.37267510536465e-08,1.39784858176815e-08,-5880.32861944964,"tweedie",1849.61893555226,0.000942923407671977,0.23059965908091,3.35755534539611,0.774251117993628,0,1.5,"quantile_regression",1386.66586559965,0.0697798432671091,2.25537232722414,0.549997451176426,2.91630617949501,1.2370349393614
"lm",1875.46070345171,0.914959861045268,3.68299724944217,0.106921061303541,0.39378997468838,"anova",0.264228005001853,0.216667785227336,0.193517390891246,697.01478913924,"anova",0.906896414684194,4.26498724701113e-05,0.00036420538586843,-1813.14709382867,"anova",0.549420685206506,0.0127597348513224,0.0212784017718705,-186.055141617013,"anova",0.283020119168533,0.0867685006042946,0.0806035109961926,346.684719328202,"anova",0.267973811589581,0.260623080345569,0.234612833871683,774.042491627337,"anova",0.914958974827924,3.93793647492762e-09,3.68299307164604e-08,-5492.81204786821,"tweedie",2353.96031969321,0.915564882060698,0.345586134564349,0.106157478936985,0.0366865528009288,0,1.5,"quantile_regression",1603.09260583036,0.6052005886772,1.03543581191687,-2.32500980626691,4.19973455438823,1.99981996264207
"lm",1739.9483720356,0.602155872264939,2.62464608475066,0.522140920136726,1.37043512172496,"anova",0.353266364967033,0.182676749607301,0.196329645870813,702.785880869695,"anova",0.59904776307481,0.000137588582668793,0.000261267878601813,-1946.01578167814,"anova",0.434076048757806,0.0149964644093267,0.0191322724231049,-228.58153845593,"anova",0.286033749764856,0.0864730594050472,0.0808347531571874,347.830630158484,"anova",0.399533275492937,0.201198673723989,0.238308698605687,780.294590079945,"anova",0.602155401081335,1.37043627821593e-08,2.62464489133137e-08,-5628.32410742428,"tweedie",2364.72405351069,0.6080266519349,0.304774304987446,0.513711285160441,0.156565999898981,0,1.5,"quantile_regression",1549.06421832066,0.643804301684508,0.68911622786746,-1.67944515357972,3.31308150972764,1.48806412844977
