# test comment
"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova.model","anova.p_value","anova.estimate","anova.std_err","anova.AIC","anova_c_10000.model","anova_c_10000.p_value","anova_c_10000.estimate","anova_c_10000.std_err","anova_c_10000.AIC","anova_c_100.model","anova_c_100.p_value","anova_c_100.estimate","anova_c_100.std_err","anova_c_100.AIC","anova_c_10.model","anova_c_10.p_value","anova_c_10.estimate","anova_c_10.std_err","anova_c_10.AIC","anova_c_0.5.model","anova_c_0.5.p_value","anova_c_0.5.estimate","anova_c_0.5.std_err","anova_c_0.5.AIC","anova_c_100000000.model","anova_c_100000000.p_value","anova_c_100000000.estimate","anova_c_100000000.std_err","anova_c_100000000.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1911.97457161775,0.0204845964696827,4.03502122145426,2.33613444063217,9.42635204412099,"anova",3.98553395414839e-06,0.939142685752278,0.19791902035391,706.011019173753,"anova",0.0196116608738305,0.000941111303480682,0.000399989752503343,-1775.65870477364,"anova",0.00204647469921185,0.0774918560247851,0.0247988806122233,-124.812758176718,"anova",5.7161643158727e-05,0.367388116666933,0.0893170088442941,387.744610934638,"anova",2.91095177293928e-06,1.13934186468378,0.236595825545229,777.409158754883,"anova",0.0204845031475213,9.42635078713455e-08,4.03501765721858e-08,-5456.29807929341,"tweedie",2593.72877311767,0.0368097953928712,0.370657536331966,2.10208883768353,0.779155069726702,0,1.5,"quantile_regression",1667.33624279223,0.00230053897520222,6.05264688543305,5.30427339062319,8.77377014639903,1.95973258582388
"lm",1841.70024322035,0.000595488978116551,3.38490465839911,3.48992895070465,11.8130767627221,"anova",2.33414367401837e-05,0.82984869702206,0.191502845011024,692.828901589855,"anova",0.000577371892688683,0.00117530959222152,0.00033592849074129,-1845.47495113372,"anova",0.000111361532976084,0.0855262032473195,0.0216875655520072,-178.436532286678,"anova",1.99797484254105e-05,0.363378828623998,0.0831395324301404,359.075959573122,"anova",3.04658270441294e-05,0.981715419443163,0.229975048858522,766.056163529802,"anova",0.000595486817625402,1.18130710706277e-07,3.38490202862148e-08,-5526.57236512605,"tweedie",2252.39431354591,4.27687651773792e-05,0.25666455337401,4.18551482706354,1.07427329372856,0,1.5,"quantile_regression",1638.84510886138,0.00720516072558341,5.69968124971724,3.00700983466866,1.79769313486232e+308,2.09903890121849
"lm",1803.4426205472,0.0519188873230719,3.07615882330965,1.95560322489921,6.01574611516653,"anova",0.00238182435750106,0.580368929344182,0.188574065380374,686.664175405976,"anova",0.0511806736048013,0.000597989472927023,0.000304807976684501,-1884.36147851099,"anova",0.0233586982837334,0.0435546366968362,0.0190591766610688,-230.112684365124,"anova",0.00650843198128404,0.211468320041645,0.0768930204004963,327.833879752072,"anova",0.00201609967954402,0.716259982307406,0.228878826492754,764.144924226421,"anova",0.0519188027606776,6.01574268037342e-08,3.07615594696094e-08,-5564.83005105215,"tweedie",2212.27384879948,0.0328119199853883,0.305631510356474,2.14945138214099,0.65694007236156,0,1.5,"quantile_regression",1556.34209725991,0.0014691249535872,5.30872706156853,1.2047049697766,7.69476567528383,1.64563835321252
"lm",1880.17267490213,0.00287653164793632,3.72663923926294,3.01826275357909,11.2479764118936,"anova",6.93442032740476e-06,0.908076418101803,0.196596978938111,703.330172025689,"anova",0.00282480962780153,0.00111863222172131,0.000369916445247065,-1806.92341339704,"anova",0.000994100104061222,0.0802201531096046,0.0240030857905271,-137.859205720763,"anova",9.11707924201743e-05,0.354537214870825,0.0887441932995522,385.17103504569,"anova",4.12387533242308e-06,1.11118021691428,0.234555549944452,773.944814239872,"anova",0.00287652579651449,1.12479704165294e-07,3.72663645631699e-08,-5488.09992138731,"tweedie",2464.53446910415,0.000906755788613635,0.279506092608545,3.36897473224599,0.941648963506996,0,1.5,"quantile_regression",1666.70653051903,2.66147467922195e-05,7.83803115873367,5.06089324875363,9.07398324244251,1.82210586624959
"lm",1802.21342829216,0.0125466170947748,3.06672035634798,2.51937881847285,7.72623030796261,"anova",1.75280061803237e-06,0.950881654596146,0.192962292064945,695.865752369662,"anova",0.0119803315909104,0.000772821740058869,0.000304724701720802,-1884.4707753112,"anova",0.000751671540706256,0.0717510961345919,0.0209594201135816,-192.096887302711,"anova",7.20151171490185e-06,0.38574937062482,0.0836716188449466,361.627770841497,"anova",2.23312362154398e-06,1.13204847329685,0.232241270864568,769.97855236595,"anova",0.012546556313312,7.72623074196847e-08,3.06671838437261e-08,-5566.05912649854,"tweedie",2348.87210748148,0.029859172889779,0.307650418322703,2.18774270816574,0.673059959349633,0,1.5,"quantile_regression",1625.16771934343,9.81113291764757e-06,8.81466926699188,4.5174698818461,9.98984286260973,1.94212940602705
"lm",1865.71720597248,0.0425687015485099,3.59436789555704,2.04109064343264,7.33643068067614,"anova",0.00307210879215145,0.592561452915236,0.197695448665498,705.558919001042,"anova",0.0420064008456356,0.000728965505033023,0.000356161981390802,-1822.08002347856,"anova",0.0211474050524414,0.0516482535882851,0.0222251608593702,-168.642156739771,"anova",0.00668288304531452,0.234450881510927,0.0855301994636778,370.415645076025,"anova",0.00293779040932882,0.714862471094491,0.237371729881733,778.718792751112,"anova",0.0425686344054529,7.336426269961e-08,3.59436455657951e-08,-5502.55546318747,"tweedie",2381.65383133895,0.0285544418101969,0.282217999545523,2.20571656254605,0.622492915846174,0,1.5,"quantile_regression",1646.87415086357,0.0342251040462078,4.6905078942774,2.32459616612745,9.2746962406797,2.19987667159582
"lm",1878.42416052757,0.00119111208082664,3.71038458631731,3.28870528732544,12.2023614070326,"anova",0.000271085748149566,0.735756769782676,0.198418373720341,707.018955620066,"anova",0.00116383545023158,0.00121346735797825,0.000368210488391908,-1808.77237439813,"anova",0.000327384562852004,0.0859736220831445,0.0235112697747264,-146.140215965017,"anova",9.24574047086359e-05,0.347228866404482,0.0869930228121629,377.19900275484,"anova",0.000459734094555302,0.850177606403511,0.238627223345678,780.82887533327,"anova",0.00119110856214927,1.22023550813401e-07,3.71038167292752e-08,-5489.84845113304,"tweedie",2399.68081088848,0.000163847072308162,0.279918049374088,3.84270688474728,1.07564301549484,0,1.5,"quantile_regression",1659.8237411626,0.0188377105788506,4.82789395547486,2.94520204239588,1.79769313486232e+308,2.03863005620397
"lm",1963.89810640717,0.469843921344354,4.59431834655857,0.724124670095619,3.32685925701597,"anova",0.0114598884188408,0.508951003065207,0.199419493796469,709.032081611331,"anova",0.459051034864561,0.000336138426071214,0.000453102035810577,-1725.78733809522,"anova",0.13457143082312,0.0366082726264295,0.0243655489655948,-131.864081615845,"anova",0.0257050201813373,0.194987469433443,0.0867539058348813,376.098012342596,"anova",0.0100533649795413,0.623049832626792,0.239727021592853,782.668181992149,"anova",0.469842751894581,3.32686334156578e-08,4.59431187333949e-08,-5404.37475475889,"tweedie",2577.41655947129,0.492141847286431,0.390409551301721,0.688184851392777,0.268673939044895,0,1.5,"quantile_regression",1665.73290501816,0.109887928269364,3.32305280818119,0.0763470953287864,7.6054922557222,2.06926807214069
"lm",2203.0340752349,0.0124967328845918,8.35333048731501,2.52082710993276,21.0573019506515,"anova",3.89315366325709e-07,1.02092761260412,0.194439967217649,698.91722103532,"anova",0.0109878695237546,0.00207026160201224,0.000806403908326926,-1495.20037841254,"anova",4.38056940084044e-05,0.121071465121107,0.0289673286614699,-62.6647255889787,"anova",4.72320119306988e-07,0.467995185599567,0.0898275256595749,390.024415668537,"anova",5.41502074454048e-07,1.2027439701805,0.232143841301919,769.810709665526,"anova",0.0124965683436599,2.105726505771e-07,8.35329999376754e-08,-5165.23968253505,"tweedie",2654.72145577156,0.000167155369961292,0.437247230090901,3.83743146962835,1.67790628075865,0,1.5,"quantile_regression",1747.57247144999,0.000267200852491545,6.71432222531901,3.68505268349622,8.25698690032449,1.80880634950885
"lm",1996.55042883489,0.468684262413834,4.98508873718666,-0.726019297404615,-3.61927062247192,"anova",0.164947638311115,0.277462496021482,0.199072537618322,708.335543184528,"anova",0.475142096235468,-0.000351558458307229,0.000491345515572151,-1693.37524478158,"anova",0.936069073085739,-0.0020509304883942,0.0255365731249565,-113.087498468593,"anova",0.354552109608554,0.080812380536202,0.0870849673996207,377.621547136911,"anova",0.147966904876929,0.348207250150265,0.239742338958743,782.693739188759,"anova",0.468684932827656,-3.61925983339432e-08,4.98508140251281e-08,-5371.72245727554,"tweedie",2700.88754061905,0.429083209734094,0.399156284929279,-0.792387355842436,-0.316286393183001,0,1.5,"quantile_regression",1649.59356142639,0.540142948114393,1.04813811893305,-0.159162201723931,1.79769313486232e+308,1.70800511031902
